lang	avg_len	shannon	test_shannon	test_loss	test_acc	best_epoch	val_loss	val_acc
Kedichem ZH	5.160714285714286	4.5151127293296165	4.503860475288359	3.1487415858677457	0.3855072557926178	22.0	3.081341505050659	0.3674698770046234
Kerkrade Lb	4.795918367346939	4.573872995337027	4.411487580173324	3.44564134247449	0.3204225301742553	17.0	3.299121856689453	0.3122676610946655
Kessel NB	4.842105263157895	4.548247131821637	4.431682377676854	3.434396041067023	0.3573573529720306	18.0	3.341837167739868	0.3609271645545959
Klaaswaal ZH	5.035087719298246	4.578145087339446	4.457509584881897	3.023941843133224	0.3837209343910217	17.0	3.0434505939483643	0.3467492163181305
Kloosterzande Ze	5.017857142857143	4.45268332828331	4.33103885631375	3.016521453857422	0.3887240290641784	20.0	2.8988285064697266	0.3757961988449096
Koedijk NH	4.982456140350878	4.6187992308804935	4.510060876655302	3.195584481222588	0.3929618895053863	17.0	3.162781238555908	0.3611111044883728
Koekange Dr	4.553571428571429	4.616787984192658	4.550223248719948	3.152435302734375	0.3151125311851501	17.0	3.190890073776245	0.3144876360893249
Koewacht Ze	4.821428571428571	4.461370999605789	4.312994484635523	3.0892410278320312	0.3650306761264801	17.0	3.0797362327575684	0.3441558480262756
Kortgene Ze	5.0701754385964914	4.493142203984696	4.435558678625977	3.0957807574355813	0.3728323578834533	21.0	3.1773581504821777	0.3548386991024017
Koudekerk aan den Rijn ZH	5.175438596491228	4.488307678276792	4.331276146505385	2.853524191337719	0.3892045617103576	18.0	2.952697515487671	0.3690851926803589
Kruiningen Ze	4.7368421052631575	4.658295815503494	4.604940004581374	3.2869642826548797	0.3425076603889465	16.0	3.526044607162476	0.3074324429035187
Kuinre Ov	4.381818181818182	4.736867639605451	4.63427879141401	3.4650623668323863	0.3412162363529205	16.0	3.4929192066192627	0.3169014155864715
Lage Zwaluwe NB	4.824561403508772	4.666344476063361	4.5472696877439205	2.995660614549068	0.3915662467479706	17.0	3.108612060546875	0.3516128957271576
Laren Gl	4.526315789473684	4.628009554278689	4.5925852077314255	3.554683484529194	0.3142857253551483	26.0	3.4237122535705566	0.2861952781677246
Laren NH	4.872727272727273	4.59903317271112	4.518281063961608	3.2698713822798298	0.3684210479259491	20.0	3.166325092315674	0.3376205861568451
Leende NB	4.642857142857143	4.591334057798893	4.503779472465002	3.42074339730399	0.3544303774833679	23.0	3.430170774459839	0.3241379261016845
Leermens Gn	5.0	4.779987183227221	4.748816312147557	3.1354985822711074	0.4093567132949829	18.0	3.218991756439209	0.3633440434932709
Lekkerkerk ZH	4.678571428571429	4.581487925519526	4.457965101126442	3.192194529942104	0.3899371027946472	22.0	3.1184732913970947	0.3355048596858978
Lemele Ov	4.555555555555555	4.64728955711141	4.59881595302443	3.6456468370225696	0.3133333325386047	19.0	3.648190975189209	0.2664233446121216
Lent Gl	4.660714285714286	4.482260614221836	4.417348727376345	3.3687542506626675	0.3596214652061462	22.0	3.122476816177368	0.3400673270225525
Lichtenvoorde Gl	4.963636363636364	4.554028923564973	4.546521837937021	3.4722972523082385	0.3292682766914367	25.0	3.343580961227417	0.2898089289665222
Lochem Gl	4.625	4.668233714432716	4.675071692343502	3.532163892473493	0.3238095343112945	22.0	3.4608325958251958	0.3208191096782684
Loenen Gl	4.607142857142857	4.671207937104453	4.632195951271519	3.597141538347517	0.2929936349391937	16.0	3.539191007614136	0.3204225301742553
Loenen Ut	4.928571428571429	4.486941470895267	4.407850406835316	3.298242841448103	0.3644578158855438	24.0	3.2206852436065674	0.322784811258316
Loon op Zand NB	4.803571428571429	4.641366363082125	4.521534280550467	3.3097239903041293	0.3292307555675506	20.0	3.266892671585083	0.3540983498096466
Maasbree Lb	4.648148148148148	4.631816517665106	4.454968515538569	3.4607470477068865	0.3147540986537933	22.0	3.4351470470428467	0.3345724940299988
Maastricht Lb	4.527272727272727	4.741229817594677	4.594245265013675	3.4758752996271305	0.3157894611358642	22.0	3.3716115951538086	0.3287671208381653
Marken NH	5.053571428571429	4.532714153099361	4.389735606443132	2.944911411830357	0.4188790619373321	16.0	2.9408397674560547	0.3580246865749359
Marum Gn	4.701754385964913	4.740403659085598	4.638916898769279	3.241054334138569	0.3753846287727356	17.0	3.474384069442749	0.3141891956329345
